conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario						
2923	76216	565263	"i change the plan from 15 + 8 plan to + 8 data,why i need to pay another rm 50 ?"	1482392203	24232	0	17	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2923	76234	565327	"the question is,the agent ask me to pay rm 50 for my new paln"	1482392686	24232	0	13	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2923	76241	565347	"you means ,change plan i need to pay?"	1482392984	24232	0	8	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2923	76249	565374	the credit limit for data+ 8 is rm 100 right?	1482393251	24232	0	8	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2923	76259	565409	which month i not make this payment?	1482393652	24232	0	7	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2923	76288	565462	and how many line still not the plan on data+ 8 ?	1482394598	24232	0	10	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2923	76297	565496	dun hv any solution to let me change the sup line ????	1482395003	24232	0	12	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2931	76428	566192	i mean i add top up data 2 G + 500 MB recently.. is it include all?	1482414028	24272	0	15	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2931	76431	566200	i see.. thank you.. 1 more question.. what date did i apply for red 1? i forget already..	1482414251	24272	0	18	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2943	76738	567994	"if I use over 2 GB , will it charge PPU ?"	1482478527	24360	0	11	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2943	76741	567997	"so after 2 GB i will not be charge rite, just the speed will slow down , am i right ?"	1482478611	24360	0	20	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2947	76806	568783	hello may I know the data rate for my account?	1482499622	24395	0	10	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2947	76817	568805	how to subscribe?	1482499864	24395	0	3	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2947	76820	568810	"so, it means that on 1 st jan, I need to call and ask to subscribe?"	1482499964	24395	0	15	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2947	76822	568813	"oh, ok.. what does it means for unlimited, but there are charges? I don't understand"	1482500016	24395	0	15	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2947	76823	568814	if I use more than 5 G per month then how?	1482500036	24395	0	10	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2948	76841	568788	"Hi, my account only has 500 mb or 1 gb data?"	1482499675	24396	0	9	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2954	76954	569634	ok. 1 more thing. can you unsubscribe my data plan rm 30 / 1 G.	1482552163	24432	0	11	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	None	False	None						
2955	76987	569880	can i know how many number under my account?	1482556861	24440	0	9	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2970	77416	571429	how could i know whether my number is under contract?	1482642005	24509	0	10	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2971	77424	571513	Can I know the detail of my plan please ??? I want to know about the bill exact ammount and the plan renew date	1482647018	24511	0	24	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2971	77431	571520	So can I know the exact detail of my plan now ???	1482647273	24511	0	12	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2971	77436	571525	I have Rm 50 in the account and why does it not deduct from there ??	1482647529	24511	0	15	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2980	77657	572745	hi<NL>can i request to change email address?	1482734465	24568	0	7	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2982	77704	573125	what is the PPU charges if over the limit?	1482743756	24580	0	9	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2982	77718	573149	How to keep your mobile number and get 1 GB at RM 8 a month?Ê	1482743962	24580	0	13	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2994	78047	574468	when was my RED 1 line registered? please give the date.Thanks	1482802880	24634	0	11	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2999	78150	574740	"i have top up a 100 MB on data plan for 3 days,but the data still not workable,the charges is working and my current data plan is exceeded 526 kb which is cause me another charges !! redone service is really bad nowaday !!"	1482805325	24647	0	42	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
